work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,id
2024,Senior-level,Full-time,Backend Engineer,210000,US,100,US,Medium (51–500 employees),96946
2024,Senior-level,Full-time,Backend Engineer,160000,US,100,US,Medium (51–500 employees),96947
2024,Senior-level,Full-time,Infrastructure Engineer,312200,US,0,US,Medium (51–500 employees),96960
2024,Senior-level,Full-time,Infrastructure Engineer,175800,US,0,US,Medium (51–500 employees),96961
2024,Senior-level,Full-time,Software Engineer,332100,US,0,US,Medium (51–500 employees),96968
2024,Senior-level,Full-time,Software Engineer,207900,US,0,US,Medium (51–500 employees),96969
2024,Junior,Full-time,Data Analyst,116425,US,0,US,Medium (51–500 employees),96970
2024,Junior,Full-time,Data Analyst,74500,US,0,US,Medium (51–500 employees),96971
2024,Junior,Full-time,Data Analyst,151500,US,0,US,Medium (51–500 employees),96972
2024,Junior,Full-time,Data Analyst,79000,US,0,US,Medium (51–500 employees),96973
2024,Mid-level,Full-time,Data Analyst,125200,US,0,US,Medium (51–500 employees),96974
2024,Senior-level,Full-time,Data Engineer,240050,US,100,US,Medium (51–500 employees),96977
2024,Senior-level,Full-time,Data Engineer,110400,LT,0,LT,Medium (51–500 employees),96978
2024,Senior-level,Full-time,Data Engineer,73600,LT,0,LT,Medium (51–500 employees),96979
2024,Senior-level,Full-time,Director of Machine Learning,558700,US,0,US,Medium (51–500 employees),96988
2024,Senior-level,Full-time,Director of Machine Learning,349000,US,0,US,Medium (51–500 employees),96989
2024,Senior-level,Full-time,Manager,251600,US,0,US,Medium (51–500 employees),96990
2024,Senior-level,Full-time,Manager,84700,US,0,US,Medium (51–500 employees),96991
2024,Junior,Full-time,Data Reporting Analyst,59513,US,0,US,Medium (51–500 employees),96996
2024,Junior,Full-time,Data Reporting Analyst,49576,US,0,US,Medium (51–500 employees),96997
2024,Senior-level,Full-time,Data Architect,110607,CA,0,CA,Medium (51–500 employees),97000
2024,Senior-level,Full-time,Data Architect,83506,CA,0,CA,Medium (51–500 employees),97001
2024,Senior-level,Full-time,Data Architect,101500,US,0,US,Medium (51–500 employees),97003
2024,Senior-level,Full-time,Data Architect,441300,US,0,US,Medium (51–500 employees),97004
2024,Senior-level,Full-time,Data Architect,169900,US,0,US,Medium (51–500 employees),97005
2024,Director,Full-time,Data Product Manager,140000,US,100,US,Medium (51–500 employees),97008
2024,Director,Full-time,Data Product Manager,90000,US,100,US,Medium (51–500 employees),97009
2024,Senior-level,Full-time,Engineer,87000,US,0,US,Medium (51–500 employees),97013
2024,Senior-level,Full-time,Solutions Architect,211000,US,0,US,Medium (51–500 employees),97024
2024,Senior-level,Full-time,Solutions Architect,142000,US,0,US,Medium (51–500 employees),97025
2024,Senior-level,Full-time,AI Architect,609000,US,0,US,Medium (51–500 employees),97028
2024,Senior-level,Full-time,AI Architect,288000,US,0,US,Medium (51–500 employees),97029
2024,Mid-level,Full-time,Data Scientist,137972,US,0,US,Medium (51–500 employees),97032
2024,Mid-level,Full-time,Data Scientist,82783,US,0,US,Medium (51–500 employees),97033
2024,Senior-level,Full-time,Data Scientist,134000,US,100,US,Medium (51–500 employees),97039
2024,Junior,Full-time,Data Analyst,67725,US,0,US,Medium (51–500 employees),97041
2024,Mid-level,Full-time,Associate,122000,US,0,US,Medium (51–500 employees),97042
2024,Mid-level,Full-time,Associate,106000,US,0,US,Medium (51–500 employees),97043
2024,Mid-level,Full-time,Data Engineer,190900,US,0,US,Medium (51–500 employees),97044
2024,Mid-level,Full-time,Data Engineer,95500,US,0,US,Medium (51–500 employees),97045
2024,Mid-level,Full-time,Manager,333000,US,0,US,Medium (51–500 employees),97056
2024,Mid-level,Full-time,Manager,189000,US,0,US,Medium (51–500 employees),97057
2024,Senior-level,Full-time,Quantitative Analyst,137972,US,0,US,Medium (51–500 employees),97060
2024,Senior-level,Full-time,Quantitative Analyst,82783,US,0,US,Medium (51–500 employees),97061
2024,Senior-level,Full-time,Infrastructure Engineer,175600,US,0,US,Medium (51–500 employees),97062
2024,Senior-level,Full-time,Infrastructure Engineer,104000,US,0,US,Medium (51–500 employees),97063
2024,Senior-level,Full-time,Lead Engineer,160000,US,0,US,Medium (51–500 employees),97066
2024,Mid-level,Full-time,Data Manager,21099,US,0,US,Medium (51–500 employees),97071
2024,Senior-level,Full-time,Data Architect,392251,US,0,US,Medium (51–500 employees),97072
2024,Senior-level,Full-time,Data Architect,217648,US,0,US,Medium (51–500 employees),97073
2024,Senior-level,Full-time,AI Engineer,188600,US,0,US,Medium (51–500 employees),97080
2024,Senior-level,Full-time,AI Engineer,128300,US,0,US,Medium (51–500 employees),97081
2024,Mid-level,Full-time,Machine Learning Researcher,250000,GB,0,GB,Medium (51–500 employees),97082
2024,Mid-level,Full-time,Machine Learning Researcher,200000,GB,0,GB,Medium (51–500 employees),97083
2024,Senior-level,Full-time,Manager,258700,US,0,US,Medium (51–500 employees),97084
2024,Senior-level,Full-time,Manager,138600,US,0,US,Medium (51–500 employees),97085
2024,Senior-level,Full-time,Data Engineer,245500,US,0,US,Medium (51–500 employees),97090
2024,Senior-level,Full-time,Data Engineer,144400,US,0,US,Medium (51–500 employees),97091
2024,Senior-level,Full-time,Data Engineer,100000,US,0,US,Medium (51–500 employees),97093
2024,Mid-level,Full-time,Data Engineer,125000,CA,0,CA,Medium (51–500 employees),97094
2024,Senior-level,Full-time,Software Engineer,215197,US,0,US,Medium (51–500 employees),97103
2024,Senior-level,Full-time,Data Engineer,128452,US,0,US,Medium (51–500 employees),83323
2024,Senior-level,Full-time,Data Engineer,337250,US,0,US,Medium (51–500 employees),83324
2024,Senior-level,Full-time,Data Engineer,184300,US,0,US,Medium (51–500 employees),83325
2024,Junior,Full-time,Machine Learning Engineer,253000,CA,0,CA,Medium (51–500 employees),83326
2024,Mid-level,Full-time,Machine Learning Engineer,175000,US,0,US,Medium (51–500 employees),83389
2024,Junior,Full-time,Data Analyst,76650,US,0,US,Medium (51–500 employees),83392
2024,Junior,Full-time,Data Analyst,52806,US,0,US,Medium (51–500 employees),83393
2024,Senior-level,Full-time,Manager,151200,CA,100,CA,Medium (51–500 employees),83394
2024,Senior-level,Full-time,Manager,81600,CA,100,CA,Medium (51–500 employees),83395
2024,Senior-level,Full-time,Manager,136500,US,0,US,Medium (51–500 employees),83396
2024,Director,Full-time,Software Engineer,323400,US,0,US,Medium (51–500 employees),97106
2024,Director,Full-time,Software Engineer,274206,US,0,US,Medium (51–500 employees),97107
2024,Mid-level,Full-time,Software Engineer,276206,US,0,US,Medium (51–500 employees),97110
2024,Mid-level,Full-time,Software Engineer,274206,US,0,US,Medium (51–500 employees),97111
2024,Mid-level,Full-time,Business Intelligence Analyst,160000,US,0,US,Medium (51–500 employees),97114
2024,Mid-level,Full-time,Business Intelligence Analyst,128000,US,0,US,Medium (51–500 employees),97115
2024,Senior-level,Full-time,Software Development Engineer,145537,US,100,US,Medium (51–500 employees),97118
2024,Senior-level,Full-time,Software Development Engineer,119076,US,100,US,Medium (51–500 employees),97119
2024,Mid-level,Full-time,Statistician,100000,US,100,US,Medium (51–500 employees),97120
2024,Mid-level,Full-time,Statistician,56000,US,100,US,Medium (51–500 employees),97121
2024,Mid-level,Full-time,Engineer,96000,US,0,US,Medium (51–500 employees),97123
2024,Junior,Full-time,AI Data Scientist,30012,IN,50,AU,Medium (51–500 employees),97124
2024,Senior-level,Full-time,Data Scientist Lead,78031,IN,50,IN,Large (501+ employees),97125
2024,Junior,Full-time,Actuarial Analyst,131000,US,0,US,Medium (51–500 employees),97126
2024,Junior,Full-time,Actuarial Analyst,56000,US,0,US,Medium (51–500 employees),97127
2024,Junior,Full-time,Actuarial Analyst,117000,US,100,US,Medium (51–500 employees),97128
2024,Junior,Full-time,Actuarial Analyst,56000,US,100,US,Medium (51–500 employees),97129
2024,Senior-level,Full-time,Consultant,57000,US,0,US,Medium (51–500 employees),97134
2024,Senior-level,Full-time,Engineer,75200,US,0,US,Medium (51–500 employees),97142
2024,Mid-level,Full-time,Product Manager,160425,US,0,US,Medium (51–500 employees),97144
2024,Mid-level,Full-time,Product Manager,112298,US,0,US,Medium (51–500 employees),97145
2024,Mid-level,Full-time,Data Manager,189000,US,0,US,Medium (51–500 employees),97148
2024,Mid-level,Full-time,Data Manager,161000,US,0,US,Medium (51–500 employees),97149
2024,Senior-level,Full-time,AI Scientist,194000,CA,100,CA,Medium (51–500 employees),97166
2024,Senior-level,Full-time,AI Scientist,155200,CA,100,CA,Medium (51–500 employees),97167
2024,Mid-level,Full-time,Data Engineer,135285,US,0,US,Medium (51–500 employees),97170
2024,Senior-level,Full-time,Data Engineer,237050,US,0,US,Medium (51–500 employees),97174
2024,Senior-level,Full-time,Data Engineer,64300,US,0,US,Medium (51–500 employees),97175
2024,Junior,Part-time,Business Intelligence Developer,68000,US,0,US,Medium (51–500 employees),97178
2024,Junior,Part-time,Business Intelligence Developer,64000,US,0,US,Medium (51–500 employees),97179
2024,Mid-level,Full-time,AI Engineer,259000,US,0,US,Medium (51–500 employees),97182
2024,Mid-level,Full-time,AI Engineer,124300,US,0,US,Medium (51–500 employees),97183
2024,Senior-level,Full-time,Analytics Engineer,216000,US,0,US,Medium (51–500 employees),97188
2024,Senior-level,Full-time,Analytics Engineer,146000,US,0,US,Medium (51–500 employees),97189
2024,Junior,Full-time,BI Analyst,48921,GB,0,GB,Medium (51–500 employees),97191
2024,Junior,Part-time,Data Analyst,74250,US,0,US,Medium (51–500 employees),97192
2024,Junior,Part-time,Data Analyst,58824,US,0,US,Medium (51–500 employees),97193
2024,Junior,Full-time,Data Analyst,148000,US,0,US,Medium (51–500 employees),97194
2024,Senior-level,Full-time,Manager,65000,US,0,US,Medium (51–500 employees),83397
2024,Junior,Full-time,Data Analyst,88500,US,0,US,Medium (51–500 employees),97195
2024,Junior,Full-time,Data Analyst,58717,GB,0,GB,Medium (51–500 employees),97196
2024,Junior,Full-time,Data Analyst,49183,GB,0,GB,Medium (51–500 employees),97197
2024,Senior-level,Full-time,Data Analyst,78000,US,100,US,Medium (51–500 employees),97199
2024,Senior-level,Full-time,Data Architect,221000,CA,0,CA,Medium (51–500 employees),97204
2024,Senior-level,Full-time,Data Architect,198000,CA,0,CA,Medium (51–500 employees),97205
2024,Senior-level,Full-time,Engineer,97000,US,100,US,Medium (51–500 employees),97213
2024,Senior-level,Full-time,Engineer,218900,US,0,US,Medium (51–500 employees),97214
2024,Senior-level,Full-time,Engineer,105100,US,0,US,Medium (51–500 employees),97215
2024,Junior,Full-time,Research Scientist,194750,US,0,US,Medium (51–500 employees),97216
2024,Junior,Full-time,Research Scientist,129960,US,0,US,Medium (51–500 employees),97217
2024,Mid-level,Full-time,Software Engineer,92030,US,0,US,Medium (51–500 employees),97233
2024,Mid-level,Full-time,Research Scientist,405000,US,0,US,Medium (51–500 employees),97240
2024,Mid-level,Full-time,Research Scientist,230000,US,0,US,Medium (51–500 employees),97241
2024,Mid-level,Full-time,Research Scientist,284000,US,0,US,Medium (51–500 employees),97242
2024,Mid-level,Full-time,Research Scientist,189000,US,0,US,Medium (51–500 employees),97243
2024,Mid-level,Full-time,Quantitative Researcher,70000,US,0,US,Medium (51–500 employees),97251
2024,Senior-level,Full-time,DevOps Engineer,240000,US,0,US,Medium (51–500 employees),97252
2024,Mid-level,Full-time,Systems Engineer,135000,US,0,US,Medium (51–500 employees),97257
2024,Mid-level,Full-time,Business Intelligence Developer,197100,US,0,US,Medium (51–500 employees),97258
2024,Mid-level,Full-time,Business Intelligence Developer,64900,US,0,US,Medium (51–500 employees),97259
2024,Mid-level,Full-time,Robotics Engineer,157550,US,0,US,Medium (51–500 employees),97260
2024,Mid-level,Full-time,Robotics Engineer,77350,US,0,US,Medium (51–500 employees),97261
2024,Senior-level,Full-time,Data Engineer,181300,US,100,US,Medium (51–500 employees),97262
2024,Senior-level,Full-time,Data Engineer,108800,US,100,US,Medium (51–500 employees),97263
2024,Junior,Full-time,Associate,137500,US,0,US,Medium (51–500 employees),97264
2024,Junior,Full-time,Associate,105000,US,0,US,Medium (51–500 employees),97265
2024,Senior-level,Full-time,Technical Lead,140000,US,0,US,Medium (51–500 employees),97272
2024,Senior-level,Full-time,Technical Lead,125000,US,0,US,Medium (51–500 employees),97273
2024,Senior-level,Full-time,Software Engineer,248400,US,0,US,Medium (51–500 employees),97276
2024,Senior-level,Full-time,Software Engineer,140600,US,0,US,Medium (51–500 employees),97277
2024,Junior,Full-time,Engineer,120200,US,0,US,Medium (51–500 employees),97280
2024,Junior,Full-time,Engineer,70700,US,0,US,Medium (51–500 employees),97281
2024,Mid-level,Full-time,Associate,82000,US,0,US,Medium (51–500 employees),83400
2024,Junior,Full-time,Consultant,107600,US,0,US,Medium (51–500 employees),83402
2024,Junior,Full-time,Consultant,71800,US,0,US,Medium (51–500 employees),83403
2024,Senior-level,Full-time,Analyst,135000,US,100,US,Medium (51–500 employees),83404
2024,Senior-level,Full-time,Analyst,108000,US,100,US,Medium (51–500 employees),83405
2024,Senior-level,Full-time,Engineer,361500,US,0,US,Medium (51–500 employees),83406
2024,Senior-level,Full-time,Engineer,149000,US,0,US,Medium (51–500 employees),83407
2024,Senior-level,Full-time,Software Engineer,221000,US,0,US,Medium (51–500 employees),83410
2024,Mid-level,Full-time,Data Scientist,109400,US,0,US,Medium (51–500 employees),83416
2024,Mid-level,Full-time,Data Scientist,73700,US,0,US,Medium (51–500 employees),83417
2024,Senior-level,Full-time,Manager,116900,US,0,US,Medium (51–500 employees),83463
2024,Senior-level,Full-time,Statistician,220000,US,0,US,Medium (51–500 employees),83464
2024,Senior-level,Full-time,Statistician,96700,US,0,US,Medium (51–500 employees),83465
2024,Senior-level,Full-time,Analytics Engineer,118000,US,0,US,Medium (51–500 employees),97290
2024,Senior-level,Full-time,Analytics Engineer,108000,US,0,US,Medium (51–500 employees),97291
2024,Senior-level,Full-time,Data Analyst,117400,US,0,US,Medium (51–500 employees),97294
2024,Mid-level,Full-time,AI Developer,220000,US,0,US,Medium (51–500 employees),97296
2024,Mid-level,Full-time,AI Developer,96600,US,0,US,Medium (51–500 employees),97297
2024,Senior-level,Full-time,Data Engineer,189750,US,0,US,Medium (51–500 employees),97310
2024,Senior-level,Full-time,Data Engineer,158400,US,0,US,Medium (51–500 employees),97311
2024,Senior-level,Full-time,Data Engineer,295500,CA,0,CA,Medium (51–500 employees),97312
2024,Senior-level,Full-time,Data Engineer,148100,CA,0,CA,Medium (51–500 employees),97313
2024,Senior-level,Full-time,Data Engineer,266875,US,0,US,Medium (51–500 employees),97314
2024,Senior-level,Full-time,Data Engineer,128250,US,0,US,Medium (51–500 employees),97315
2024,Senior-level,Full-time,Software Engineer,161500,US,0,US,Medium (51–500 employees),97317
2024,Senior-level,Full-time,Engineer,266875,US,0,US,Medium (51–500 employees),97318
2024,Senior-level,Full-time,Engineer,128250,US,0,US,Medium (51–500 employees),97319
2024,Mid-level,Full-time,Systems Engineer,181800,US,0,US,Medium (51–500 employees),97322
2024,Mid-level,Full-time,Systems Engineer,118050,US,0,US,Medium (51–500 employees),97323
2024,Senior-level,Full-time,Engineer,175900,US,0,US,Medium (51–500 employees),97326
2024,Senior-level,Full-time,Data Scientist,173900,US,0,US,Medium (51–500 employees),97328
2024,Senior-level,Full-time,Data Scientist,101500,US,0,US,Medium (51–500 employees),97329
2024,Senior-level,Full-time,Lead Engineer,175000,US,0,US,Medium (51–500 employees),97336
2024,Junior,Full-time,Research Engineer,140000,US,0,US,Medium (51–500 employees),97351
2024,Director,Full-time,Engineer,334000,US,100,US,Medium (51–500 employees),97352
2024,Director,Full-time,Engineer,214000,US,100,US,Medium (51–500 employees),97353
2024,Mid-level,Full-time,Solutions Architect,204300,US,0,US,Large (501+ employees),97360
2024,Mid-level,Full-time,Solutions Architect,118200,US,0,US,Large (501+ employees),97361
2024,Senior-level,Full-time,Analytics Engineer,194500,CA,0,CA,Medium (51–500 employees),97362
2024,Senior-level,Full-time,Analytics Engineer,141500,CA,0,CA,Medium (51–500 employees),97363
2024,Mid-level,Full-time,Software Engineer,220000,CA,100,CA,Medium (51–500 employees),97370
2024,Mid-level,Full-time,Software Engineer,170000,CA,100,CA,Medium (51–500 employees),97371
2024,Senior-level,Full-time,Data Engineer,147000,US,100,US,Medium (51–500 employees),97373
2024,Senior-level,Full-time,Data Engineer,224100,CA,0,CA,Medium (51–500 employees),97374
2024,Senior-level,Full-time,Data Engineer,180000,CA,0,CA,Medium (51–500 employees),97375
2024,Senior-level,Full-time,Engineering Manager,391000,US,0,US,Medium (51–500 employees),83472
